"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
9947,"T0000190","trill",0.0276,18.4417,NA,56100,58100,58100,58100,58100,57600,57100,58100,56600,NA,NA,NA,NA,NA,NA,70800,72200,71700,72200,73200,69800,69800,72200,73200,71700,71700,73200,70300,NA,NA,NA,NA,NA,NA,NA,59000,70300,69800,71200,70300,71700,72700,72700,72200,72700,71700,NA,NA,NA,"WK"
9948,"T0000190","trill-f",0.0102,18.8211,58100,58100,58100,56600,56600,57600,57600,57600,58100,58100,57100,57100,57100,58100,58100,58100,58100,58100,58100,58100,57600,57600,57600,57600,57600,58100,58100,58100,58100,58100,NA,NA,57600,57600,57600,57600,57600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9949,"T0000190","trill-c",0.044,19.0489,NA,52200,51700,49800,49800,49800,55600,54600,58500,NA,NA,NA,NA,NA,NA,NA,NA,63900,62000,62900,NA,62500,NA,NA,77100,NA,NA,NA,NA,NA,NA,NA,76600,92200,NA,71700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75100,74700,74700,NA,"WK"
9950,"T0000190","trill-c",0.0455,19.2788,NA,49800,49800,49800,NA,NA,NA,NA,NA,59000,60500,61000,61500,61500,61500,61500,62000,61500,62000,63400,62900,62900,63900,62900,63900,63900,62900,63400,NA,NA,NA,NA,74200,77600,78600,77600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9951,"T0000190","trill",0.0276,20.377,NA,73200,73200,72700,74200,NA,NA,72700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76600,76600,76100,76100,76100,76600,73700,73700,73700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59500,74700,NA,NA,NA,NA,NA,"WK"
9952,"T0000190","flat",0.0179,20.6612,NA,NA,NA,59500,59500,59500,59500,59500,59500,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60500,60500,60500,60500,61000,61000,61000,61000,61000,61000,61000,61500,61000,61000,61000,60500,60500,60000,59500,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9953,"T0000190","trill",0.0419,21.3268,67800,67800,NA,NA,NA,NA,21900,21900,NA,NA,NA,50700,70800,70300,69800,NA,NA,NA,69300,67800,68300,NA,NA,NA,67300,66800,NA,NA,NA,NA,67300,70800,NA,NA,NA,NA,NA,NA,NA,69800,69300,69300,68800,68800,68800,68800,68300,NA,NA,NA,"WK"
9954,"T0000190","flat",0.0491,21.8158,NA,NA,46800,47300,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47300,47300,47300,47300,46800,46800,46300,46800,46800,46300,46300,46300,45800,45800,45800,45800,45800,45400,45400,44900,44900,44900,44900,44400,NA,NA,43400,43400,NA,NA,NA,NA,"WK"
9955,"T0000190","flat",0.0143,22.9038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,47800,47800,47800,47800,47800,47800,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48300,48300,48300,48300,48300,48300,48300,48300,48300,NA,NA,NA,NA,"WK"
9956,"T0000190","flat",0.0363,23.2601,NA,44400,NA,45400,45800,46800,46800,46800,46800,47300,47300,NA,NA,NA,NA,NA,NA,47800,47800,47800,47800,48300,47800,47800,47800,48800,47800,48300,47800,NA,NA,48300,47800,NA,NA,NA,NA,47800,47800,47800,NA,NA,NA,46800,46800,46300,NA,NA,NA,NA,"WK"
9957,"T0000190","complex",0.0752,23.5991,NA,NA,44400,NA,45400,45400,45400,45400,45400,NA,NA,44400,NA,NA,NA,NA,NA,43900,44400,44900,45400,46300,46300,46800,47300,47300,47300,46800,47300,46300,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,46800,NA,48300,48300,47800,NA,NA,"WK"
9958,"T0000190","flat",0.0148,23.9764,NA,NA,NA,NA,NA,NA,45400,45400,45400,45400,45400,NA,NA,NA,46800,46800,46800,46800,46800,46800,46800,47300,46800,46800,47300,47300,47300,47300,47300,47300,47300,47800,47800,47300,47800,47800,48300,48300,NA,47800,47800,47800,47800,47300,47300,47300,47300,47300,47300,46800,"WK"
9959,"T0000190","flat",0.0496,25.6087,NA,45800,45400,45400,45400,45400,45400,45400,44900,44900,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43900,44400,44900,45400,NA,NA,91700,NA,NA,44900,44900,44400,44400,44400,NA,NA,43900,43400,43400,42900,NA,NA,NA,"WK"
9960,"T0000190","flat-mz",0.0614,25.837,NA,NA,NA,NA,NA,NA,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50200,NA,NA,NA,NA,45800,45400,45800,44900,44900,45400,45400,45400,45800,46300,46300,46800,NA,50200,51200,51200,51200,50700,50700,49800,46300,45800,45400,44900,44400,43400,"WK"
9961,"T0000190","flat",0.0476,26.0976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,92200,NA,NA,92700,92200,NA,91700,45800,46300,46300,45800,45800,45800,45400,45400,45400,44900,45400,44400,43900,NA,NA,NA,NA,NA,"WK"
9962,"T0000190","short",0.0046,26.241,NA,NA,NA,NA,NA,NA,65400,65400,65400,65400,65400,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,65900,65900,65900,65900,65900,NA,NA,NA,NA,NA,NA,"WK"
9963,"T0000190","trill",0.0194,26.5088,NA,NA,65400,65900,66400,66400,65900,66800,NA,NA,NA,66800,66400,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,66800,66400,66800,66800,66800,NA,NA,NA,NA,NA,NA,NA,65900,65900,29700,NA,NA,NA,"WK"
9964,"T0000190","trill",0.0174,26.8257,66400,66400,67300,67300,67300,66400,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,66800,66800,67300,67300,67300,67300,67300,67300,67300,66800,67300,67300,67300,66800,NA,"WK"
9965,"T0000190","short-c",0.0066,27.5092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97600,97600,97600,97600,98100,98100,98100,98100,98600,98600,98600,98600,98600,98600,98600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9966,"T0000190","trill-c",0.0378,28.0898,NA,53700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57100,56600,57100,57100,57100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9967,"T0000190","trill",0.0532,28.3228,56600,56600,56600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9968,"T0000190","trill",0.0179,28.6228,NA,NA,NA,NA,NA,67300,66400,67300,67300,66400,66400,66400,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,67300,67800,67300,67300,67800,67300,67300,67300,66800,67300,67300,67300,67300,67300,67300,67800,NA,"WK"
9969,"T0000190","trill",0.0296,28.8435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,65400,65400,64900,"WK"
9970,"T0000190","trill",0.0629,29.0503,NA,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,NA,NA,"WK"
9971,"T0000190","trill",0.0148,29.3242,NA,NA,NA,NA,52700,52700,52700,52700,52700,52700,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54100,54100,53700,53700,53200,53700,53700,53700,53700,52200,52200,"WK"
9972,"T0000190","trill-c",0.0537,29.4799,NA,55600,56100,56100,56100,56600,55600,49800,NA,56600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,70300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9973,"T0000190","trill-c",0.0522,29.6842,NA,57100,56600,57100,57100,57600,57100,57600,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73700,73200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78100,77600,NA,"WK"
9974,"T0000190","trill-c",0.068,29.8664,NA,50200,50700,50700,50700,49800,NA,51200,52200,53200,53200,52700,52200,53200,53700,NA,54600,53700,53700,53700,55600,55100,55100,55600,55100,54600,54100,NA,NA,75100,NA,NA,NA,NA,NA,NA,NA,NA,NA,27300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9975,"T0000190","short-c",0.0071,29.9514,90300,90300,90300,90300,NA,NA,NA,NA,NA,NA,NA,22400,22400,22400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96100,96100,96100,96100,96600,96600,96600,96100,96100,96100,96100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9976,"T0000190","trill",0.0532,30.0974,NA,NA,65900,66400,65900,65900,NA,NA,NA,NA,NA,NA,20900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,NA,NA,NA,NA,NA,NA,NA,64900,NA,68800,NA,NA,63900,NA,NA,NA,NA,NA,NA,64400,65400,65400,NA,NA,"WK"
9977,"T0000190","trill-c",0.0793,30.274,51200,51700,51700,NA,NA,54100,53700,NA,NA,54100,55100,55100,55100,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,NA,NA,NA,NA,NA,NA,NA,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9978,"T0000190","trill-c",0.087,30.4803,49300,NA,NA,NA,NA,NA,52700,55600,55600,56100,56100,55100,55100,NA,65900,NA,NA,NA,NA,NA,64900,73200,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100,NA,55100,54600,NA,NA,50700,55100,55600,NA,"WK"
9979,"T0000190","trill",0.0266,31.0272,69800,70300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,65900,65400,65900,66400,66400,66400,65900,NA,NA,NA,"WK"
9980,"T0000190","trill",0.0148,33.7428,69800,69800,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,NA,NA,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,64900,64900,NA,NA,"WK"
9981,"T0000190","short",0.0056,33.9727,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50700,50700,50700,51200,"WK"
9982,"T0000190","trill-c",0.0506,34.2287,NA,50700,51700,51700,51700,NA,NA,46800,NA,NA,NA,NA,NA,NA,50700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,63900,63900,NA,NA,"WK"
9983,"T0000190","short",0.0046,35.5317,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,62000,62000,62000,62000,62000,62000,61500,61500,61500,61500,61500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9984,"T0000190","trill",0.0128,36.8778,50200,50200,49800,49800,50200,50200,50200,50200,49800,49800,49800,49800,49300,49300,NA,NA,NA,NA,NA,NA,46300,46300,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,63400,63400,62900,62900,62900,62900,NA,NA,NA,NA,NA,NA,63400,63400,NA,NA,NA,NA,"WK"
9985,"T0000190","trill-c",0.0496,37.0396,56600,56100,56100,55600,56100,56100,56100,55100,56600,56100,56100,56100,NA,NA,53700,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,65400,65400,64900,NA,NA,"WK"
9986,"T0000190","trill-c",0.0512,37.4579,44400,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,65900,65900,65400,NA,"WK"
9987,"T0000190","trill",0.0389,37.8664,NA,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,64400,64400,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,64400,64400,NA,NA,64900,64900,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9988,"T0000190","trill",0.0312,38.3063,64400,64400,64400,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64400,63900,NA,NA,64400,64400,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64400,64400,64400,NA,"WK"
9989,"T0000190","trill",0.0343,38.4988,NA,45800,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,NA,NA,NA,NA,NA,NA,44900,NA,NA,51700,51200,51200,51700,51200,51200,NA,NA,NA,43400,43400,NA,NA,NA,NA,NA,NA,NA,63400,63900,63400,NA,63900,NA,"WK"
9990,"T0000190","trill",0.0302,38.5612,63400,63400,NA,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,NA,NA,63900,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,64900,64900,64900,64900,64900,NA,"WK"
9991,"T0000190","trill",0.0665,38.7957,NA,48800,49800,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,64900,64900,64900,64900,"WK"
9992,"T0000190","trill",0.068,39.0845,NA,NA,48800,47800,NA,NA,NA,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,NA,NA,67300,67300,NA,"WK"
9993,"T0000190","trill",0.0215,39.4071,63900,63900,63400,63900,63400,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,63900,NA,63900,NA,NA,NA,63400,NA,NA,64400,NA,NA,NA,63400,62900,NA,62500,62500,"WK"
9994,"T0000190","trill",0.0552,39.6108,NA,53700,54100,54100,54600,54100,NA,54100,NA,NA,NA,NA,NA,66400,66400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,65900,64900,NA,NA,62500,NA,NA,"WK"
9995,"T0000190","trill-c",0.0691,39.8223,NA,NA,48800,47300,NA,NA,NA,NA,51200,51200,NA,NA,52700,NA,51200,51200,50700,NA,NA,64400,64400,64400,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,14600,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
9996,"T0000190","trill-c",0.0563,40.3056,NA,48800,62900,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,65400,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,65900,64900,NA,NA,NA,NA,NA,NA,NA,65400,65400,65400,65400,65400,NA,NA,NA,"WK"
9997,"T0000190","flat",0.0266,40.4925,NA,NA,NA,43900,NA,43900,NA,NA,43900,44900,44400,43900,44400,44400,43900,44400,43900,43900,44400,43900,43900,43900,43900,44400,43900,43900,44400,43900,43900,43400,43900,43400,43900,43900,43900,43900,43400,43400,43400,43400,43400,NA,NA,NA,NA,NA,42900,NA,NA,NA,"WK"
9998,"T0000190","trill",0.0552,40.5519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64400,63900,64900,NA,NA,NA,NA,NA,NA,65900,65400,65400,66400,66400,65400,65400,64400,NA,NA,66400,66400,65400,NA,65900,NA,NA,NA,NA,NA,NA,NA,64400,66800,66800,66800,66800,66400,NA,"WK"
9999,"T0000190","flat under trill",0.0865,40.7546,NA,NA,43900,44400,NA,45400,45800,45800,45800,45800,45400,45400,45800,44900,45400,44400,44400,44400,44400,44400,44400,44400,44900,44900,44400,NA,73200,73700,43900,43400,43400,43400,43900,42900,42900,78100,42400,NA,NA,69300,73700,NA,NA,NA,65400,NA,NA,53200,53700,NA,"WK"
10000,"T0000190","flat-mz",0.0742,41.0152,44400,NA,44400,44900,44900,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,46300,NA,NA,49300,49800,49800,50200,49800,49800,49800,50200,NA,NA,50200,49300,49800,49800,49300,NA,NA,NA,NA,NA,45400,44900,44900,44400,44400,44900,44900,44400,43900,NA,NA,43400,"WK"
10001,"T0000190","trill",0.0445,41.1571,NA,NA,NA,NA,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,66400,66400,66400,66400,63900,NA,NA,NA,NA,NA,NA,NA,64400,67300,67300,67300,67300,67300,66800,66800,67300,66800,NA,NA,NA,NA,65900,66800,66400,66400,67300,67300,NA,NA,NA,"WK"
10002,"T0000190","flat",0.045,41.2784,NA,NA,NA,NA,NA,NA,44400,NA,NA,44400,44900,45400,44900,44400,44400,44900,44900,44400,44900,44900,44900,44900,44900,44900,44400,44900,44400,44400,44400,44400,44400,44400,44400,43900,NA,44400,43900,43900,43900,NA,NA,43400,43900,43400,43400,43400,43400,NA,NA,NA,"WK"
10003,"T0000190","flat",0.0445,41.517,NA,43900,43400,43900,43900,43900,43900,44400,44400,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,42900,42900,42900,42900,42400,NA,NA,"WK"
10004,"T0000190","flat",0.0609,41.7387,42900,43400,43900,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43400,43900,43900,44400,43900,44400,44900,44900,45400,45400,45800,45800,46300,45800,45800,45800,45800,45800,45800,45800,45400,45400,44900,44900,44900,44400,44400,44400,43900,43400,43400,43400,42900,42900,42900,NA,"WK"
10005,"T0000190","flat over flat",0.1479,41.9189,NA,NA,44400,NA,NA,NA,43900,NA,44400,NA,NA,NA,NA,NA,46800,47300,47800,48300,48300,47800,44400,44900,44900,44900,44900,44900,44900,44900,44900,44400,44400,43900,43900,43900,43900,43900,43900,43900,43400,NA,NA,NA,NA,NA,NA,NA,43400,43900,43400,NA,"WK"
10006,"T0000190","flat",0.0143,42.2819,42900,42900,42900,42900,43400,43400,43400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,NA,NA,NA,42400,42400,42400,42400,NA,42400,42400,42400,42400,42400,42400,42900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42900,42900,NA,NA,NA,NA,"WK"
10007,"T0000190","flat",0.0148,42.7345,82500,82500,83400,83400,83000,83000,83400,83400,83400,83400,83400,84400,84900,84900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
10008,"T0000190","short",0.0081,43.2107,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83400,83400,83400,83400,83400,83400,83400,83400,83400,83400,83400,83400,NA,NA,NA,83400,83400,83400,NA,NA,NA,NA,NA,NA,83000,83000,83000,83400,83400,83400,82500,"WK"
10009,"T0000190","flat over flat",0.0501,43.9055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62500,62500,62500,NA,61500,NA,43400,NA,43400,44400,43400,43400,43400,43900,43900,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,41900,NA,42400,NA,NA,NA,NA,NA,"WK"
10010,"T0000190","trill",0.0199,44.8988,64900,64900,64900,64900,64900,64900,65900,NA,64900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,66800,67300,67300,67300,66800,66800,NA,NA,NA,NA,NA,NA,"WK"
10011,"T0000190","trill",0.0302,45.2695,NA,63900,63900,63900,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,NA,64900,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,67300,67300,67800,67300,67800,67800,NA,62500,62500,NA,NA,NA,NA,"WK"
10012,"T0000190","trill-c",0.0747,45.4261,47800,NA,48800,NA,NA,NA,NA,55100,55100,NA,NA,NA,NA,76600,76600,71700,NA,114200,NA,74200,NA,66800,68300,NA,NA,NA,NA,73200,72200,73200,NA,NA,NA,NA,NA,65400,71200,71200,NA,NA,NA,NA,NA,NA,NA,71200,NA,NA,NA,NA,"WK"
10013,"T0000190","trill",0.0547,45.6135,54600,54100,54100,53200,53700,54600,NA,48300,67800,69300,69800,69300,68300,NA,NA,69300,67800,NA,NA,NA,67300,67800,67300,66800,67300,67800,NA,NA,NA,NA,NA,NA,66400,68300,NA,NA,NA,NA,NA,NA,NA,NA,64900,64400,70300,NA,70300,NA,NA,NA,"WK"
10014,"T0000190","trill",0.0655,46.0866,NA,68300,NA,NA,65400,NA,NA,NA,NA,NA,NA,NA,68800,NA,NA,NA,NA,68800,72200,69300,72200,72200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600,57600,58100,58100,NA,NA,NA,NA,NA,NA,68300,NA,"WK"
10015,"T0000190","inverted-u",0.023,46.3989,82000,82000,82500,82500,83000,83000,83400,83400,83900,84900,84900,84900,84900,84900,85900,NA,NA,86400,86900,NA,86900,NA,NA,NA,NA,NA,NA,88800,NA,89300,89300,89300,89800,89800,89800,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
10016,"T0000190","trill",0.066,46.446,68800,69300,69800,68800,NA,NA,NA,NA,NA,71200,72200,71700,NA,NA,NA,NA,67800,73700,65400,NA,NA,NA,NA,NA,NA,63900,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,NA,72200,NA,NA,NA,NA,NA,NA,64900,66800,67800,NA,NA,"WK"
10017,"T0000190","trill",0.0435,46.6713,NA,63900,67300,67800,NA,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,68300,70800,69800,67300,67300,67300,NA,NA,NA,NA,NA,NA,NA,67300,75100,NA,75100,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,65400,74700,74700,74700,74200,NA,NA,NA,"WK"
10018,"T0000190","trill-f",0.0552,46.8495,41000,40500,40000,NA,44400,44900,44900,NA,41500,NA,40500,NA,NA,NA,NA,43400,42400,41900,NA,42900,43900,44400,44400,44400,43900,43400,47300,50700,51200,51200,51200,50200,50200,50200,49300,49800,51700,52700,52700,52700,51700,51200,50200,50200,49800,51200,51700,51700,52700,NA,"WK"
10019,"T0000190","trill-c",0.0619,47.019,52200,52700,NA,51200,52200,54100,55100,55100,53700,54600,55100,NA,14600,NA,NA,64900,64400,71200,NA,NA,NA,NA,NA,NA,72200,NA,70300,NA,NA,NA,NA,NA,NA,NA,77100,75600,21900,NA,NA,NA,NA,NA,NA,52700,56100,56600,NA,56100,56100,56100,"WK"
10020,"T0000190","trill",0.0522,47.2028,54100,54100,54100,54100,53700,53700,53700,48300,52700,66800,67800,67800,68300,65400,67800,NA,63900,NA,67800,NA,NA,NA,66400,66800,66400,65900,65900,NA,NA,NA,NA,NA,NA,63400,67300,62500,66400,66800,66400,NA,NA,NA,NA,NA,62900,62500,68800,68800,NA,NA,"WK"
10021,"T0000190","trill-c",0.064,47.3569,43900,NA,NA,45800,45400,45400,48300,48800,49300,NA,48800,49800,49300,50700,51200,NA,NA,48300,51700,52700,53200,52200,53700,53200,52700,52200,NA,55100,55100,55100,55100,54600,NA,NA,NA,NA,NA,69800,NA,NA,NA,NA,NA,NA,NA,NA,61500,NA,65400,65400,"WK"
10022,"T0000190","trill-c",0.0691,47.6779,47800,48300,48800,48300,46300,46300,52200,54100,54600,53200,51200,54600,56600,56100,56100,56600,56100,56100,NA,NA,71700,NA,76100,NA,NA,NA,NA,NA,NA,NA,70800,NA,71200,NA,NA,NA,65900,71200,71200,70300,NA,NA,NA,NA,NA,65900,65900,NA,NA,NA,"WK"
10023,"T0000190","flat",0.0409,47.8735,47800,47800,48300,48300,48300,48800,48800,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,53200,53200,53200,53200,53200,53200,52700,52700,52200,52200,51700,52200,53200,53700,53700,54100,54100,54100,53700,53200,"WK"
